52.426833,13.195001
52.426833,13.2143354737
52.426833,13.2336699474
52.426833,13.2530044211
52.426833,13.2723388947
52.426833,13.2916733684
52.426833,13.3110078421
52.426833,13.3303423158
52.426833,13.3496767895
52.426833,13.3690112632
52.426833,13.3883457368
52.426833,13.4076802105
52.426833,13.4270146842
52.426833,13.4463491579
52.426833,13.4656836316
52.426833,13.4850181053
52.426833,13.5043525789
52.426833,13.5236870526
52.426833,13.5430215263
52.426833,13.562356
52.4339619474,13.195001
52.4339619474,13.2143354737
52.4339619474,13.2336699474
52.4339619474,13.2530044211
52.4339619474,13.2723388947
52.4339619474,13.2916733684
52.4339619474,13.3110078421
52.4339619474,13.3303423158
52.4339619474,13.3496767895
52.4339619474,13.3690112632
52.4339619474,13.3883457368
52.4339619474,13.4076802105
52.4339619474,13.4270146842
52.4339619474,13.4463491579
52.4339619474,13.4656836316
52.4339619474,13.4850181053
52.4339619474,13.5043525789
52.4339619474,13.5236870526
52.4339619474,13.5430215263
52.4339619474,13.562356
52.4410908947,13.195001
52.4410908947,13.2143354737
52.4410908947,13.2336699474
52.4410908947,13.2530044211
52.4410908947,13.2723388947
52.4410908947,13.2916733684
52.4410908947,13.3110078421
52.4410908947,13.3303423158
52.4410908947,13.3496767895
52.4410908947,13.3690112632
52.4410908947,13.3883457368
52.4410908947,13.4076802105
52.4410908947,13.4270146842
52.4410908947,13.4463491579
52.4410908947,13.4656836316
52.4410908947,13.4850181053
52.4410908947,13.5043525789
52.4410908947,13.5236870526
52.4410908947,13.5430215263
52.4410908947,13.562356
52.4482198421,13.195001
52.4482198421,13.2143354737
52.4482198421,13.2336699474
52.4482198421,13.2530044211
52.4482198421,13.2723388947
52.4482198421,13.2916733684
52.4482198421,13.3110078421
52.4482198421,13.3303423158
52.4482198421,13.3496767895
52.4482198421,13.3690112632
52.4482198421,13.3883457368
52.4482198421,13.4076802105
52.4482198421,13.4270146842
52.4482198421,13.4463491579
52.4482198421,13.4656836316
52.4482198421,13.4850181053
52.4482198421,13.5043525789
52.4482198421,13.5236870526
52.4482198421,13.5430215263
52.4482198421,13.562356
52.4553487895,13.195001
52.4553487895,13.2143354737
52.4553487895,13.2336699474
52.4553487895,13.2530044211
52.4553487895,13.2723388947
52.4553487895,13.2916733684
52.4553487895,13.3110078421
52.4553487895,13.3303423158
52.4553487895,13.3496767895
52.4553487895,13.3690112632
52.4553487895,13.3883457368
52.4553487895,13.4076802105
52.4553487895,13.4270146842
52.4553487895,13.4463491579
52.4553487895,13.4656836316
52.4553487895,13.4850181053
52.4553487895,13.5043525789
52.4553487895,13.5236870526
52.4553487895,13.5430215263
52.4553487895,13.562356
52.4624777368,13.195001
52.4624777368,13.2143354737
52.4624777368,13.2336699474
52.4624777368,13.2530044211
52.4624777368,13.2723388947
52.4624777368,13.2916733684
52.4624777368,13.3110078421
52.4624777368,13.3303423158
52.4624777368,13.3496767895
52.4624777368,13.3690112632
52.4624777368,13.3883457368
52.4624777368,13.4076802105
52.4624777368,13.4270146842
52.4624777368,13.4463491579
52.4624777368,13.4656836316
52.4624777368,13.4850181053
52.4624777368,13.5043525789
52.4624777368,13.5236870526
52.4624777368,13.5430215263
52.4624777368,13.562356
52.4696066842,13.195001
52.4696066842,13.2143354737
52.4696066842,13.2336699474
52.4696066842,13.2530044211
52.4696066842,13.2723388947
52.4696066842,13.2916733684
52.4696066842,13.3110078421
52.4696066842,13.3303423158
52.4696066842,13.3496767895
52.4696066842,13.3690112632
52.4696066842,13.3883457368
52.4696066842,13.4076802105
52.4696066842,13.4270146842
52.4696066842,13.4463491579
52.4696066842,13.4656836316
52.4696066842,13.4850181053
52.4696066842,13.5043525789
52.4696066842,13.5236870526
52.4696066842,13.5430215263
52.4696066842,13.562356
52.4767356316,13.195001
52.4767356316,13.2143354737
52.4767356316,13.2336699474
52.4767356316,13.2530044211
52.4767356316,13.2723388947
52.4767356316,13.2916733684
52.4767356316,13.3110078421
52.4767356316,13.3303423158
52.4767356316,13.3496767895
52.4767356316,13.3690112632
52.4767356316,13.3883457368
52.4767356316,13.4076802105
52.4767356316,13.4270146842
52.4767356316,13.4463491579
52.4767356316,13.4656836316
52.4767356316,13.4850181053
52.4767356316,13.5043525789
52.4767356316,13.5236870526
52.4767356316,13.5430215263
52.4767356316,13.562356
52.4838645789,13.195001
52.4838645789,13.2143354737
52.4838645789,13.2336699474
52.4838645789,13.2530044211
52.4838645789,13.2723388947
52.4838645789,13.2916733684
52.4838645789,13.3110078421
52.4838645789,13.3303423158
52.4838645789,13.3496767895
52.4838645789,13.3690112632
